kind	head	detail	form	witness
identity	RingHom.ker		RingHom.ker x0 = maximalIdeal x1 x2	: RingHom.ker (toZMod : ℤ_[p] →+* ZMod p) = maximalIdeal ℤ_[p]
identity	Submodule.span		Submodule.span x0 x1 = mixedEmbedding.integerLattice x2	: Submodule.span ℤ (Set.range (latticeBasis K)) = mixedEmbedding.integerLattice K
identity	Units.complexEmbedding		Units.complexEmbedding x0 x1 = φ x1	(φ : K →+* ℂ) (u : (𝓞 K)ˣ) : Units.complexEmbedding φ u = φ u
identity	Valued.v		Valued.v x0 = Valued.v x1	(x : PadicAlgCl p) : Valued.v (x : ℂ_[p]) = Valued.v x
identity	ZMod.cast		ZMod.cast x0 = toZModPow x1 x2	(m n : ℕ) (h : m ≤ n) (x : ℤ_[p]) : ZMod.cast (toZModPow n x) = toZModPow m x
identity	a		a  = 1 	(h₀ : d ≠ 0) {a : Solution₁ d} (ha : a.x = 1) : a = 1
identity	a		a  = b 	{a b : Solution₁ d} (ha : IsFundamental a) (hb : IsFundamental b) : a = b
identity	a.natDegree		a.natDegree  = 0 	{p q r : ℕ} {a b c : k[X]} {u v w : k} (heq : C u * a ^ p + C v * b ^ q + C w * c ^ r = 0) (hp : p ≠ 0) (hq : q ≠ 0) (hr : r ≠ 0) (hineq : q * r + r * p + p * q ≤ p * q * r) (chp : (p : k) ≠ 0) (chq : (q : k) ≠ 0) (chr : (r : k) ≠ 0) (ha : a ≠ 0) (hb : b ≠ 0) (hc : c ≠ 0) (hab : IsCoprime a b) (hu : u ≠ 0) (hv : v ≠ 0) (hw : w ≠ 0) : a.natDegree = 0
identity	absNorm		absNorm x0 = p 	: absNorm (span {hζ.toInteger - 1}) = p
identity	abscissaOfAbsConv		abscissaOfAbsConv x0 = 1 	: abscissaOfAbsConv 1 = 1
identity	abscissaOfAbsConv		abscissaOfAbsConv x0 = abscissaOfAbsConv x1	{f : ℕ → ℂ} : abscissaOfAbsConv (logMul f) = abscissaOfAbsConv f
identity	abscissaOfAbsConv		abscissaOfAbsConv x0 = abscissaOfAbsConv x1	{f : ℕ → ℂ} {m : ℕ} : abscissaOfAbsConv (logMul^[m] f) = abscissaOfAbsConv f
identity	abscissaOfAbsConv		abscissaOfAbsConv x0 = abscissaOfAbsConv x1	{f g : ℕ → ℂ} (h : f =ᶠ[atTop] g) : abscissaOfAbsConv f = abscissaOfAbsConv g
identity	addValuationDef		addValuationDef x0 = 0 	: addValuationDef (1 : ℚ_[p]) = 0
identity	adicAbv		adicAbv x0 x1 = toNNReal x2 x3	{x : K} : adicAbv v x = toNNReal (absNorm_ne_zero v) (v.valuation K x)
identity	adjoin		adjoin x0 x1 = adjoin x0 x2	[IsDomain B] {ζ : B} {n : ℕ} [NeZero n] (hζ : IsPrimitiveRoot ζ n) : adjoin A ((cyclotomic n A).rootSet B) = adjoin A {b : B | ∃ a : ℕ, a ∈ ({n} : Set ℕ) ∧ a ≠ 0 ∧ b ^ a = 1}
identity	adjoin		adjoin x0 x1 = adjoin x0 x2	{n : ℕ} [NeZero n] [IsDomain B] {ζ : B} (hζ : IsPrimitiveRoot ζ n) : adjoin A ((cyclotomic n A).rootSet B) = adjoin A {ζ}
identity	aeval		aeval x0 x1 = 0 	[IsDomain B] [NeZero (n : B)] : aeval (zeta n A B) (cyclotomic n A) = 0
identity	algebraMap		algebraMap x0 x1 x2 = Algebra.norm x1 x3	(x : 𝓞 K) : algebraMap _ K (norm K (algebraMap (𝓞 K) (𝓞 L) x)) = Algebra.norm K (algebraMap K L (algebraMap _ _ x))
identity	algebraMap		algebraMap x0 x1 x2 = Ideal.Quotient.mk x3 x4	(x : R) : algebraMap (R ⧸ p) (S ⧸ P ^ e) (Ideal.Quotient.mk p x) = Ideal.Quotient.mk (P ^ e) (f x)
identity	algebraMap		algebraMap x0 x1 x2 = Ideal.Quotient.mk x3 x4	[NeZero e] (x : R) : algebraMap (R ⧸ p) (S ⧸ P) (Ideal.Quotient.mk p x) = Ideal.Quotient.mk P (f x)
identity	algebraMap		algebraMap x0 x1 x2 = algebraMap x3 x1 x4	(x : maximalRealSubfield K) : algebraMap F K ((CMExtension.equivMaximalRealSubfield F K).symm x) = algebraMap (maximalRealSubfield K) K x
identity	algebraMap		algebraMap x0 x1 x2 = x 	(x : K) (hx) : algebraMap (𝓞 K) K ⟨x, hx⟩ = x
identity	algebraMap		algebraMap x0 x1 x2 x1 x3 = x 	(x : ℤ_[p]) : algebraMap ℤ_[p] ℚ_[p] x = x
identity	algebraMap		algebraMap x0 x1 x2 x3 = x 	(x : K) (v : InfinitePlace K) : algebraMap K (InfiniteAdeleRing K) x v = x
identity	b		b  = c 	{a : ℤ} {b c : ℤ√d} (ha : a ≠ 0) (h : ↑a * b = a * c) : b = c
identity	basisMatrix		basisMatrix x0 = Algebra.embeddingsMatrixReindex x1 x2 x3 x4	: basisMatrix K = Algebra.embeddingsMatrixReindex ℚ ℂ (integralBasis K ∘ (equivReindex K)) RingHom.equivRatAlgHom
identity	basisOfFractionalIdeal		basisOfFractionalIdeal x0 x1 x2 = fractionalIdealBasis x0 x3 x2	(I : (FractionalIdeal (𝓞 K)⁰ K)ˣ) (i : Free.ChooseBasisIndex ℤ I) : basisOfFractionalIdeal K I i = fractionalIdealBasis K I.1 i
identity	bernoulli		bernoulli x0 = 0 	{n : ℕ} (h_odd : Odd n) (hlt : 1 < n) : bernoulli n = 0
identity	bernoulli		bernoulli x0 = 1 	: bernoulli 0 = 1
identity	bernoulliFourierCoeff		bernoulliFourierCoeff x0 x1 = 0 	{n : ℤ} (hn : n ≠ 0) : bernoulliFourierCoeff 0 n = 0
identity	bernoulliFourierCoeff		bernoulliFourierCoeff x0 x1 = 0 	{k : ℕ} (hk : k ≠ 0) : bernoulliFourierCoeff k 0 = 0
identity	bernoulliFun		bernoulliFun x0 x1 = 1 	(x : ℝ) : bernoulliFun 0 x = 1
identity	bernoulliFun		bernoulliFun x0 x1 = bernoulli x0	(k : ℕ) : bernoulliFun k 0 = bernoulli k
identity	bernoulliFun		bernoulliFun x0 x1 = bernoulliFun x0 x2	{k : ℕ} (hk : k ≠ 1) : bernoulliFun k 1 = bernoulliFun k 0
identity	c		c  = modularCyclotomicCharacter x0 x1 x2	(g : L ≃+* L) {c : ZMod n} (hc : ∀ t ∈ rootsOfUnity n L, g t = t ^ c.val) : c = modularCyclotomicCharacter L hn g
identity	c		c  = χ₀ x0 x1	(g : L ≃+* L) (c : ZMod (Fintype.card (rootsOfUnity n L))) (hc : ∀ t : rootsOfUnity n L, g (t : Lˣ) = (t ^ c.val : Lˣ)) : c = χ₀ n g
identity	card		card x0 = nrRealPlaces x1	: card { φ : K →+* ℂ // ComplexEmbedding.IsReal φ } = nrRealPlaces K
identity	changeLevel		changeLevel x0 x1 = 1 	{d : ℕ} (h : d ∣ n) : changeLevel h (1 : DirichletCharacter R d) = 1
identity	changeLevel		changeLevel x0 x1 = MulChar.ofUnitHom x2	{m : ℕ} (hm : n ∣ m) : changeLevel hm χ = MulChar.ofUnitHom (χ.toUnitHom.comp (ZMod.unitsMap hm))
identity	changeLevel		changeLevel x0 x1 = changeLevel x2 x3	{m d : ℕ} (hm : n ∣ m) (hd : m ∣ d) : changeLevel (dvd_trans hm hd) χ = changeLevel hd (changeLevel hm χ)
identity	changeLevel		changeLevel x0 x1 = χ 	: changeLevel (dvd_refl n) χ = χ
identity	closure		closure x0 = ᵐ x1 x2 x0	: closure (paramSet K) =ᵐ[volume] interior (paramSet K)
identity	commMap		commMap x0 x1 = mixedEmbedding x0 x2	(x : K) : commMap K (canonicalEmbedding K x) = mixedEmbedding K x
identity	complEDS		complEDS x0 x1 x2 x3 x4 = 0 	: complEDS b c d k 0 = 0
identity	complEDS		complEDS x0 x1 x2 x3 x4 = 1 	: complEDS b c d k 1 = 1
identity	complEDS₂		complEDS₂ x0 x1 x2 x3 = 2 	: complEDS₂ b c d 0 = 2
identity	complEDS₂		complEDS₂ x0 x1 x2 x3 = b 	: complEDS₂ b c d 1 = b
identity	complEDS₂		complEDS₂ x0 x1 x2 x3 = complEDS₂ x0 x1 x2 x4	(k : ℤ) : complEDS₂ b c d (-k) = complEDS₂ b c d k
identity	complEDS₂		complEDS₂ x0 x1 x2 x3 = d 	: complEDS₂ b c d 2 = d
identity	completeBasis		completeBasis x0 x1 = expMap.symm x2	(i : {w : InfinitePlace K // w ≠ w₀}) : completeBasis K i = expMap.symm (normAtAllPlaces (mixedEmbedding K (fundSystem K (equivFinRank.symm i))))
identity	completedCosZeta		completedCosZeta x0 x1 = completedCosZeta x2 x1	(a : UnitAddCircle) (s : ℂ) : completedCosZeta (-a) s = completedCosZeta a s
identity	completedCosZeta		completedCosZeta x0 x1 = completedHurwitzZetaEven x0 x2	(a : UnitAddCircle) (s : ℂ) : completedCosZeta a (1 - s) = completedHurwitzZetaEven a s
identity	completedCosZeta		completedCosZeta x0 x1 = completedRiemannZeta x1	(s : ℂ) : completedCosZeta 0 s = completedRiemannZeta s
identity	completedCosZeta₀		completedCosZeta₀ x0 x1 = completedCosZeta₀ x2 x1	(a : UnitAddCircle) (s : ℂ) : completedCosZeta₀ (-a) s = completedCosZeta₀ a s
identity	completedCosZeta₀		completedCosZeta₀ x0 x1 = completedHurwitzZetaEven₀ x0 x2	(a : UnitAddCircle) (s : ℂ) : completedCosZeta₀ a (1 - s) = completedHurwitzZetaEven₀ a s
identity	completedCosZeta₀		completedCosZeta₀ x0 x1 = completedRiemannZeta₀ x1	(s : ℂ) : completedCosZeta₀ 0 s = completedRiemannZeta₀ s
identity	completedHurwitzZetaEven		completedHurwitzZetaEven x0 x1 = completedCosZeta x0 x2	(a : UnitAddCircle) (s : ℂ) : completedHurwitzZetaEven a (1 - s) = completedCosZeta a s
identity	completedHurwitzZetaEven		completedHurwitzZetaEven x0 x1 = completedHurwitzZetaEven x2 x1	(a : UnitAddCircle) (s : ℂ) : completedHurwitzZetaEven (-a) s = completedHurwitzZetaEven a s
identity	completedHurwitzZetaEven		completedHurwitzZetaEven x0 x1 = completedRiemannZeta x1	(s : ℂ) : completedHurwitzZetaEven 0 s = completedRiemannZeta s
identity	completedHurwitzZetaEven₀		completedHurwitzZetaEven₀ x0 x1 = completedCosZeta₀ x0 x2	(a : UnitAddCircle) (s : ℂ) : completedHurwitzZetaEven₀ a (1 - s) = completedCosZeta₀ a s
identity	completedHurwitzZetaEven₀		completedHurwitzZetaEven₀ x0 x1 = completedHurwitzZetaEven₀ x2 x1	(a : UnitAddCircle) (s : ℂ) : completedHurwitzZetaEven₀ (-a) s = completedHurwitzZetaEven₀ a s
identity	completedHurwitzZetaEven₀		completedHurwitzZetaEven₀ x0 x1 = completedRiemannZeta₀ x1	(s : ℂ) : completedHurwitzZetaEven₀ 0 s = completedRiemannZeta₀ s
identity	completedHurwitzZetaOdd		completedHurwitzZetaOdd x0 x1 = completedSinZeta x0 x2	(a : UnitAddCircle) (s : ℂ) : completedHurwitzZetaOdd a (1 - s) = completedSinZeta a s
identity	completedLFunction		completedLFunction x0 = completedRiemannZeta 	{χ : DirichletCharacter ℂ 1} : completedLFunction χ = completedRiemannZeta
identity	completedLFunction		completedLFunction x0 x1 = 0 	(s : ℂ) : completedLFunction (0 : ZMod N → ℂ) s = 0
identity	completedRiemannZeta		completedRiemannZeta x0 = completedRiemannZeta x1	(s : ℂ) : completedRiemannZeta (1 - s) = completedRiemannZeta s
identity	completedRiemannZeta₀		completedRiemannZeta₀ x0 = completedRiemannZeta₀ x1	(s : ℂ) : completedRiemannZeta₀ (1 - s) = completedRiemannZeta₀ s
identity	completedSinZeta		completedSinZeta x0 x1 = completedHurwitzZetaOdd x0 x2	(a : UnitAddCircle) (s : ℂ) : completedSinZeta a (1 - s) = completedHurwitzZetaOdd a s
identity	complexConj		complexConj x0 x1 = x 	(x : K) : complexConj K (complexConj K x) = x
identity	complexConj		complexConj x0 x1 = x 	(x : K⁺) : complexConj K x = x
identity	conductor		conductor x0 = 1 	(hn : n ≠ 0) : conductor (1 : DirichletCharacter R n) = 1
identity	conj		conj x0 = jacobiTheta₂ x1 x2	(z τ : ℂ) : conj (jacobiTheta₂ z τ) = jacobiTheta₂ (conj z) (-conj τ)
identity	conj		conj x0 = x x1	{x : ((K →+* ℂ) → ℂ)} (φ : K →+* ℂ) (hx : x ∈ Submodule.span ℝ (Set.range (canonicalEmbedding K))) : conj (x φ) = x (ComplexEmbedding.conjugate φ)
identity	cons		cons x0 x1 x2 = divisors x0	(h : n ≠ 0) : cons n (properDivisors n) self_notMem_properDivisors = divisors n
identity	const		const x0 x1 = n 	(n) (x : α → ℕ) : const n x = n
identity	convergent		convergent x0 x1 = 0 	(n : ℕ) : convergent 0 n = 0
identity	convergent		convergent x0 x1 = ξ 	{ξ : ℤ} (n : ℕ) : convergent ξ n = ξ
identity	convexBodySumFun		convexBodySumFun x0 = convexBodySumFun x1	(x : mixedSpace K) : convexBodySumFun (-x) = convexBodySumFun x
identity	cosKernel		cosKernel x0 x1 = 0 	(a : UnitAddCircle) {x : ℝ} (hx : x ≤ 0) : cosKernel a x = 0
identity	cosKernel		cosKernel x0 x1 = cosKernel x2 x1	(a : UnitAddCircle) (x : ℝ) : cosKernel (-a) x = cosKernel a x
identity	cosZeta		cosZeta x0 = riemannZeta 	: cosZeta 0 = riemannZeta
identity	cosZeta		cosZeta x0 x1 = 0 	(a : UnitAddCircle) (n : ℕ) : cosZeta a (-2 * (n + 1)) = 0
identity	cosZeta		cosZeta x0 x1 = cosZeta x2 x1	(a : UnitAddCircle) (s : ℂ) : cosZeta (-a) s = cosZeta a s
identity	cuspFunction		cuspFunction x0 x1 x2 = 0 	(hh : 0 < h) (hΓ : h ∈ Γ.strictPeriods) : cuspFunction h f 0 = 0
identity	cuspFunction		cuspFunction x0 x1 x2 = f x3	[SlashInvariantFormClass F Γ k] (τ : ℍ) (hΓ : h ∈ Γ.strictPeriods) (hh : h ≠ 0) : cuspFunction h f (𝕢 h τ) = f τ
identity	cuspFunction		cuspFunction x0 x1 x2 = valueAtInfty x1	[ModularFormClass F Γ k] [Γ.HasDetPlusMinusOne] [DiscreteTopology Γ] (hh : 0 < h) (hΓ : h ∈ Γ.strictPeriods) : cuspFunction h f 0 = valueAtInfty f
identity	cyclotomicCharacter.toFun		cyclotomicCharacter.toFun x0 x1 = PadicInt.ofIntSeq x2 x3	: cyclotomicCharacter.toFun p g = PadicInt.ofIntSeq _ (PadicInt.isCauSeq_padicNorm_of_pow_dvd_sub (aux g <| p ^ ·) _ fun i ↦ pow_dvd_aux_pow_sub_aux_pow g p i.le_succ)
identity	denom		denom x0 x1 = 1 	(τ : ℍ) : denom J τ = 1
identity	deriv		deriv x0 x1 = deriv x2 x1	(χ : DirichletCharacter ℂ N) {s : ℂ} (hs : 1 < s.re) : deriv (LFunction χ) s = deriv (LSeries (χ ·)) s
identity	discr		discr x0 = 1 	: discr ℚ = 1
identity	discr		discr x0 = discr x1	{L : Type*} [Field L] [NumberField L] (f : K ≃+* L) : discr K = discr L
identity	discr		discr x0 x1 x2 = discr x0 x3 x2	(hζ : IsPrimitiveRoot ζ n) : discr ℚ (hζ.powerBasis ℚ).basis = discr ℚ (hζ.subOnePowerBasis ℚ).basis
identity	e		e x0 = 1 	{p : Ideal S} [p.IsPrime] [IsNoetherianRing S] [IsUnramifiedAt R p] (hp : p ≠ ⊥) [IsDomain S] [EssFiniteType R S] : e(p|R) = 1
identity	eisensteinSeries_SIF		eisensteinSeries_SIF x0 x1 x2 = eisensteinSeries x0 x1 x2	(k : ℤ) (z : ℍ) : eisensteinSeries_SIF a k z = eisensteinSeries a k z
identity	embedding		embedding x0 = φ 	{φ : K →+* ℂ} (h : ComplexEmbedding.IsReal φ) : embedding (mk φ) = φ
identity	emultiplicity		emultiplicity x0 x1 = 1 	: emultiplicity (↑p) (∑ i ∈ range p, x ^ i * y ^ (p - 1 - i)) = 1
identity	emultiplicity		emultiplicity x0 x1 = emultiplicity x0 x2	{p : R} (hp : Prime p) {x y : R} (hxy : p ∣ x - y) (hx : ¬p ∣ x) {n : ℕ} (hn : ¬p ∣ n) : emultiplicity p (x ^ n - y ^ n) = emultiplicity p (x - y)
identity	emultiplicity		emultiplicity x0 x1 = emultiplicity x2 x3	(hI : IsMaximal I) (hI' : I ≠ ⊥) (hx : (conductor R x).comap (algebraMap R S) ⊔ I = ⊤) (hx' : IsIntegral R x) {J : Ideal S} (hJ : J ∈ normalizedFactors (I.map (algebraMap R S))) : emultiplicity J (I.map (algebraMap R S)) = emultiplicity (↑(normalizedFactorsMapEquivNormalizedFactorsMinPolyMk hI hI' hx hx' ⟨J, hJ⟩)) (Polynomial.map (Ideal.Quotient.mk I) (minpoly R x))
identity	equivInfinitePlace		equivInfinitePlace x0 x1 = w.comap x2	[NumberField K] (w : InfinitePlace K) : equivInfinitePlace K w = w.comap (algebraMap K⁺ K)
identity	equivMaximalRealSubfield		equivMaximalRealSubfield x0 x1 x2 = algebraMap x0 x1 x2	(x : F) : equivMaximalRealSubfield F K x = algebraMap F K x
identity	eta_q		eta_q x0 x1 = cexp x2	(n : ℕ) (z : ℂ) : eta_q n z = cexp (2 * π * I * (n + 1) * z)
identity	eulerMascheroniSeq		eulerMascheroniSeq x0 = 0 	: eulerMascheroniSeq 0 = 0
identity	evenKernel		evenKernel x0 = cosKernel x0	: evenKernel 0 = cosKernel 0
identity	evenKernel		evenKernel x0 x1 = 0 	(a : UnitAddCircle) {x : ℝ} (hx : x ≤ 0) : evenKernel a x = 0
identity	evenKernel		evenKernel x0 x1 = evenKernel x2 x1	(a : UnitAddCircle) (x : ℝ) : evenKernel (-a) x = evenKernel a x
identity	exp		exp x0 = L x1 x2	{s : ℂ} (hs : 1 < s.re) : exp (∑' p : Nat.Primes, -Complex.log (1 - p ^ (-s))) = L 1 s
identity	exp		exp x0 = riemannZeta x1	{s : ℂ} (hs : 1 < s.re) : exp (∑' p : Nat.Primes, -Complex.log (1 - p ^ (-s))) = riemannZeta s
identity	expMap		expMap x0 = normAtAllPlaces x1	(i : {w : InfinitePlace K // w ≠ w₀}) : expMap (completeBasis K i) = normAtAllPlaces (mixedEmbedding K (fundSystem K (equivFinRank.symm i)))
identity	expMap		expMap x0 x1 = Real.exp x2	(x : realSpace K) (w : InfinitePlace K) : expMap x w = Real.exp ((↑w.mult)⁻¹ * x w)
identity	expMapBasis		expMapBasis x0 = expMap x1	(x : realSpace K) : expMapBasis x = expMap ((completeBasis K).equivFun.symm x)
identity	expZeta		expZeta x0 = riemannZeta 	: expZeta 0 = riemannZeta
identity	exponent		exponent x0 = sInf x1	: exponent θ = sInf {d : ℕ | 0 < d ∧ (d : 𝓞 K) ∈ conductor ℤ θ}
identity	extensionEmbedding		extensionEmbedding x0 x1 = v.embedding x1	(x : K) : extensionEmbedding v x = v.embedding x
identity	extensionEmbeddingOfIsReal		extensionEmbeddingOfIsReal x0 x1 = embedding_of_isReal x0 x1	{v : InfinitePlace K} (hv : IsReal v) (x : K) : extensionEmbeddingOfIsReal hv x = embedding_of_isReal hv x
identity	f		f  = 0 	[𝒢.IsArithmetic] {k : ℤ} (hk : k < 0) (f : ModularForm 𝒢 k) : f = 0
identity	f		f  = Function.const x0 x1	(hk : k ≤ 0) (f : F) : f = Function.const ℍ (cuspFunction 1 f 0)
identity	f		f  = g 	[IsCyclotomicExtension S A B] [IsDomain B] {f g : B ≃ₐ[A] B} (H : ∀ n ∈ S, n ≠ 0 → ∃ r : B, IsPrimitiveRoot r n ∧ f r = g r) : f = g
identity	f		f x0 = 0 	{f : ArithmeticFunction R} : f 0 = 0
identity	f		f x0 = 0 	[MonoidWithZero R] {f : ArithmeticFunction R} (hf : IsMultiplicative f) {m n : ℕ} (hn : Squarefree n) (hmn : m ∣ n) (h_zero : f m = 0) : f n = 0
identity	f		f x0 = 1 	{f : ArithmeticFunction R} (h : f.IsMultiplicative) : f 1 = 1
identity	f		f x0 = 1 	{m : ℕ} (hpm : ¬ p ∣ m) : f m = 1
identity	f		f x0 = complEDS x1 x2 x3 x4 x5	(k n : ℤ) : f (complEDS b c d k n) = complEDS (f b) (f c) (f d) k n
identity	f		f x0 = complEDS₂ x1 x2 x3 x4	(n : ℤ) : f (complEDS₂ b c d n) = complEDS₂ (f b) (f c) (f d) n
identity	f		f x0 = f x1	(N : ℕ) (k n : ℤ) (f : SlashInvariantForm (Gamma N) k) (z : ℍ) : f (((ModularGroup.T ^ (N * n))) • z) = f z
identity	f		f x0 = f x1	(N : ℕ) (k n : ℤ) (f : SlashInvariantForm (Gamma N) k) (z : ℍ) : f ((N * n : ℝ) +ᵥ z) = f z
identity	f		f x0 = f x1	{Γ : Subgroup (GL (Fin 2) ℝ)} {k : ℤ} {F : Type*} [FunLike F ℍ ℂ] [SlashInvariantFormClass F Γ k] (f : F) (τ : ℍ) {h : ℝ} (hH : h ∈ Γ.strictPeriods) : f (h +ᵥ τ) = f τ
identity	f		f x0 = g x0	{f g : ℕ → ℂ} (hf : abscissaOfAbsConv f < ⊤) (hg : abscissaOfAbsConv g < ⊤) (h : (fun x : ℝ ↦ LSeries f x) =ᶠ[atTop] fun x ↦ LSeries g x) {n : ℕ} (hn : n ≠ 0) : f n = g n
identity	f		f x0 = normEDS x1 x2 x3 x4	(n : ℤ) : f (normEDS b c d n) = normEDS (f b) (f c) (f d) n
identity	f		f x0 = preNormEDS x1 x2 x3 x4	(n : ℤ) : f (preNormEDS b c d n) = preNormEDS (f b) (f c) (f d) n
identity	f.norm		f.norm  = g.norm 	{f g : PadicSeq p} (h : f + g ≈ 0) : f.norm = g.norm
identity	f.pmul		f.pmul x0 = g.pmul x1	[CommMonoidWithZero R] (f g : ArithmeticFunction R) : f.pmul g = g.pmul f
identity	f.ppow		f.ppow x0 = f 	{f : ArithmeticFunction R} : f.ppow 1 = f
identity	f.ppow		f.ppow x0 = f.pmul x1	{f : ArithmeticFunction R} {k : ℕ} : f.ppow (k + 1) = f.pmul (f.ppow k)
identity	f.ppow		f.ppow x0 = ζ 	{f : ArithmeticFunction R} : f.ppow 0 = ζ
identity	f.toFun		f.toFun  = f 	(f : ArithmeticFunction R) : f.toFun = f
identity	f_int		f_int x0 x1 x2 x3 = f_nat x0 x1 x2 x4	(k : ℕ) {a : ℝ} (ha : 0 ≤ a) (t : ℝ) (n : ℕ) : f_int k a t (Int.ofNat n) = f_nat k a t n
identity	f_int		f_int x0 x1 x2 x3 = f_nat x0 x4 x2 x5	(k : ℕ) {a : ℝ} (ha : a ≤ 1) (t : ℝ) (n : ℕ) : f_int k a t (Int.negSucc n) = f_nat k (1 - a) t n
identity	factoredNumbers		factoredNumbers x0 = factoredNumbers x1	(s : Finset ℕ) {N : ℕ} (hN : ¬ N.Prime) : factoredNumbers (insert N s) = factoredNumbers s
identity	fermatNumber		fermatNumber x0 = 17 	: fermatNumber 2 = 17
identity	fermatNumber		fermatNumber x0 = 3 	: fermatNumber 0 = 3
identity	fermatNumber		fermatNumber x0 = 5 	: fermatNumber 1 = 5
identity	finGcdMap		finGcdMap x0 = r 	{v : Fin 2 → ℤ} (hab : finGcdMap v = r) (A : SL(2, ℤ)) : finGcdMap (v ᵥ* A.1) = r
identity	finrank		finrank x0 x1 = Units.rank x2	: finrank ℝ (logSpace K) = Units.rank K
identity	finrank		finrank x0 x1 = Units.rank x2	: finrank ℤ (unitLattice K) = Units.rank K
identity	finrank		finrank x0 x1 = finrank x0 x2	(I : (FractionalIdeal (𝓞 K)⁰ K)ˣ) : finrank ℤ I = finrank ℤ (𝓞 K)
identity	finrank		finrank x0 x1 = finrank x2 x3	[IsDomain S] [IsDedekindDomain R] [Algebra K L] [Algebra R L] [IsScalarTower R K L] [IsScalarTower R S L] [hp : p.IsMaximal] [Module.Finite R S] : finrank (R ⧸ p) (S ⧸ map (algebraMap R S) p) = finrank K L
identity	finrank		finrank x0 x1 = finrank x2 x3	: finrank ℝ (euclidean.mixedSpace K) = finrank ℚ K
identity	finrank		finrank x0 x1 = finrank x2 x3	[NumberField K] : finrank ℝ (mixedSpace K) = finrank ℚ K
identity	finrank		finrank x0 x1 = n.totient 	(hirr : Irreducible (cyclotomic n K)) : finrank K L = n.totient
identity	finrank		finrank x0 x1 = nrRealPlaces x1	[NumberField K] [h : IsTotallyReal K] : finrank ℚ K = nrRealPlaces K
identity	fromZetaAut		fromZetaAut x0 x1 x2 = μ 	: fromZetaAut hμ h (zeta n K L) = μ
identity	g		g x0 x1 = 0 	(hz : z ∈ 𝒟ᵒ) (hg : g • z ∈ 𝒟ᵒ) : g 1 0 = 0
identity	gammaFactor		gammaFactor x0 x1 = Gammaℝ x1	{χ : DirichletCharacter ℂ N} (hχ : χ.Even) (s : ℂ) : gammaFactor χ s = Gammaℝ s
identity	gammaFactor		gammaFactor x0 x1 = Gammaℝ x2	{χ : DirichletCharacter ℂ N} (hχ : χ.Odd) (s : ℂ) : gammaFactor χ s = Gammaℝ (s + 1)
identity	gaussSum		gaussSum x0 x1 = 0 	[IsDomain R] {χ : DirichletCharacter R N} (hχ : IsPrimitive χ) (he : ¬IsPrimitive e) : gaussSum χ e = 0
identity	harmonic		harmonic x0 = 0 	: harmonic 0 = 0
identity	hurwitzEvenFEPair		hurwitzEvenFEPair x0 = hurwitzEvenFEPair x1	(a : UnitAddCircle) : hurwitzEvenFEPair (-a) = hurwitzEvenFEPair a
identity	hurwitzZeta		hurwitzZeta x0 = riemannZeta 	: hurwitzZeta 0 = riemannZeta
identity	hurwitzZetaEven		hurwitzZetaEven x0 = riemannZeta 	: hurwitzZetaEven 0 = riemannZeta
identity	hurwitzZetaEven		hurwitzZetaEven x0 x1 = 0 	(a : UnitAddCircle) (n : ℕ) : hurwitzZetaEven a (-2 * (n + 1)) = 0
identity	hurwitzZetaEven		hurwitzZetaEven x0 x1 = hurwitzZetaEven x2 x1	(a : UnitAddCircle) (s : ℂ) : hurwitzZetaEven (-a) s = hurwitzZetaEven a s
identity	hurwitzZetaOdd		hurwitzZetaOdd x0 x1 = 0 	(a : UnitAddCircle) (n : ℕ) : hurwitzZetaOdd a (-2 * n - 1) = 0
identity	hζ.integralPowerBasis.dim		hζ.integralPowerBasis.dim  = φ x0	[IsCyclotomicExtension {n} ℚ K] (hζ : IsPrimitiveRoot ζ n) : hζ.integralPowerBasis.dim = φ n
identity	hζ.integralPowerBasis.gen		hζ.integralPowerBasis.gen  = hζ.toInteger 	[hcycl : IsCyclotomicExtension {n} ℚ K] (hζ : IsPrimitiveRoot ζ n) : hζ.integralPowerBasis.gen = hζ.toInteger
identity	hζ.integralPowerBasisOfPrimePow.dim		hζ.integralPowerBasisOfPrimePow.dim  = φ x0	[hcycl : IsCyclotomicExtension {p ^ k} ℚ K] (hζ : IsPrimitiveRoot ζ (p ^ k)) : hζ.integralPowerBasisOfPrimePow.dim = φ (p ^ k)
identity	hζ.integralPowerBasisOfPrimePow.gen		hζ.integralPowerBasisOfPrimePow.gen  = hζ.toInteger 	[hcycl : IsCyclotomicExtension {p ^ k} ℚ K] (hζ : IsPrimitiveRoot ζ (p ^ k)) : hζ.integralPowerBasisOfPrimePow.gen = hζ.toInteger
identity	hζ.toInteger.1		hζ.toInteger.1  = ζ 	{k : ℕ} [NeZero k] (hζ : IsPrimitiveRoot ζ k) : hζ.toInteger.1 = ζ
identity	hμ.autToPow		hμ.autToPow x0 x1 = modularCyclotomicCharacter x2 x3 x1	(n : ℕ) [NeZero n] (R : Type*) [CommRing R] [Algebra R L] {μ : L} (hμ : IsPrimitiveRoot μ n) (g : Gal(L/R)) : hμ.autToPow R g = modularCyclotomicCharacter L hμ.card_rootsOfUnity g
