source	left	right	A	B	AB	C	x	y	z	k	dx	dy	dz	dk	sx	sy	sz	sk	rA	rB	rAB	rC
0	3	23	1	4	0	1	1	0	2	1	9	4	2	1	73	-32	16	-7	2	2	10	66	0	0	96	4352	0	0	1	1	1	1	0	0
0	3	24	1	4	0	1	1	1	2	3	9	13	2	3	73	-32	16	-7	2	4	12	66	0	12	140	4352	0	1	1	1	1	0	0	0
0	3	25	1	4	0	1	1	2	2	5	9	22	2	5	73	-32	16	-7	2	6	14	66	0	32	192	4352	0	1	1	1	1	0	0	0
0	3	26	1	4	0	1	2	1	5	3	22	13	5	3	441	-172	100	-39	2	5	25	402	0	21	621	161600	0	1	1	1	1	0	0	0
0	3	27	1	4	0	1	1	0	3	1	13	4	3	1	157	-48	36	-11	2	2	14	146	0	0	192	21312	0	0	1	1	1	1	0	0
0	3	28	1	4	0	1	1	1	3	4	13	17	3	4	157	-48	36	-11	2	5	17	146	0	21	285	21312	0	1	1	1	1	0	0	0
0	3	29	1	4	0	1	1	0	4	1	17	4	4	1	273	-64	64	-15	2	2	18	258	0	0	320	66560	0	0	1	1	1	1	0	0
0	4	0	4	3	1	1	1	1	0	1	4	7	1	2	-3	19	-1	6	5	2	6	3	21	0	32	5	1	0	1	1	0	1	0	0
0	4	1	4	3	1	1	1	2	0	1	4	11	1	3	-7	46	-2	13	5	2	7	6	21	0	45	32	1	0	1	1	0	1	0	0
0	4	2	4	3	1	1	1	3	0	1	4	15	1	4	-11	81	-3	22	5	2	8	11	21	0	60	117	1	0	1	1	0	1	0	0
0	4	3	4	3	1	1	1	4	0	1	4	19	1	5	-15	124	-4	33	5	2	9	18	21	0	77	320	1	0	1	1	0	1	0	0
0	4	4	4	3	1	1	4	3	1	1	19	15	5	4	1	0	0	1	5	5	23	2	21	21	525	0	1	1	1	0	0	0	0	2
0	4	5	4	3	1	1	3	2	1	1	15	11	4	3	5	-11	1	-2	5	4	18	3	21	12	320	5	1	1	1	1	0	0	0	0
0	4	6	4	3	1	1	3	5	1	2	15	26	4	7	-81	232	-22	63	5	5	22	-18	21	21	480	320	1	1	1	1	0	0	0	0
0	4	7	4	3	1	1	5	2	2	1	26	11	7	3	83	-200	22	-53	5	6	29	30	21	32	837	896	1	1	1	1	0	0	0	0
0	4	8	4	3	1	1	2	1	1	1	11	7	3	2	9	-14	2	-3	5	3	13	6	21	5	165	32	1	1	1	1	0	0	0	0
0	4	9	4	3	1	1	2	3	1	2	11	18	3	5	-53	99	-15	28	5	4	16	-25	21	12	252	621	1	1	1	1	0	0	0	0
0	4	10	4	3	1	1	2	5	1	3	11	29	3	8	-137	256	-38	71	5	5	19	-66	21	21	357	4352	1	1	1	1	0	0	0	0
0	4	11	4	3	1	1	5	3	3	2	29	18	8	5	67	-108	18	-29	5	7	34	38	21	45	1152	1440	1	1	1	1	0	0	0	0
0	4	12	4	3	1	1	3	1	2	1	18	7	5	2	63	-89	17	-24	5	4	20	39	21	12	396	1517	1	1	1	1	0	0	0	0
0	4	13	4	3	1	1	3	4	2	3	18	25	5	7	-113	166	-32	47	5	6	25	-66	21	32	621	4352	1	1	1	1	0	0	0	0
0	4	14	4	3	1	1	4	1	3	1	25	7	7	2	159	-206	44	-57	5	5	27	102	21	21	725	10400	1	1	1	1	0	0	0	0
0	4	15	4	3	1	1	1	0	1	1	7	3	2	1	13	-9	3	-2	5	2	8	11	21	0	60	117	1	0	1	1	0	1	0	0
0	4	16	4	3	1	1	1	1	1	2	7	10	2	3	-25	22	-8	7	5	3	10	-18	21	5	96	320	1	1	1	1	0	0	0	0
0	4	17	4	3	1	1	1	2	1	3	7	17	2	5	-77	67	-23	20	5	4	12	-57	21	12	140	3245	1	1	1	1	0	0	0	0
0	4	18	4	3	1	1	1	3	1	4	7	24	2	7	-143	126	-42	37	5	5	14	-106	21	21	192	11232	1	1	1	1	0	0	0	0
